X,Y,Latitude,Longitude,dT,z
3410567.14,508855.35,30.8158994,114.0925447,-30.16869552,-85
3410568.44,508856.13,30.8159111,114.0925528,-30.30337025,-85
3410569.73,508856.89,30.8159228,114.0925608,-30.43575452,-85
3410571.02,508857.65,30.8159344,114.0925687,-30.56906911,-85
3410572.31,508858.42,30.815946,114.0925768,-30.70486017,-85
3410573.58,508859.18,30.8159575,114.0925848,-30.83968379,-85
3410574.87,508859.96,30.8159691,114.0925929,-30.97860554,-85
3410576.16,508860.72,30.8159807,114.0926009,-31.11520571,-85
3410577.44,508861.48,30.8159923,114.0926088,-31.25225654,-85
3410578.73,508862.24,30.8160039,114.0926168,-31.38995612,-85
3410580.01,508863.01,30.8160154,114.0926248,-31.52948247,-85
3410581.29,508863.76,30.816027,114.0926327,-31.66637896,-85
3410582.58,508864.53,30.8160386,114.0926407,-31.80689398,-85
3410583.87,508865.28,30.8160502,114.0926486,-31.9445031,-85
3410585.15,508866.04,30.8160618,114.0926565,-32.08350932,-85
3410586.46,508866.8,30.8160736,114.0926645,-32.22321235,-85
3410587.75,508867.56,30.8160852,114.0926725,-32.36286688,-85
3410589.05,508868.32,30.8160969,114.0926804,-32.50257119,-85
3410590.33,508869.07,30.8161085,114.0926883,-32.64029788,-85
3410591.62,508869.83,30.8161201,114.0926962,-32.77979818,-85
3410592.93,508870.58,30.8161319,114.0927041,-32.91826192,-85
3410594.21,508871.34,30.8161435,114.092712,-33.05812663,-85
3410595.51,508872.09,30.8161552,114.0927199,-33.19714028,-85
3410596.81,508872.85,30.8161669,114.0927278,-33.33818887,-85
3410598.1,508873.61,30.8161785,114.0927358,-33.47965667,-85
3410599.39,508874.37,30.8161902,114.0927437,-33.6218383,-85
3410600.67,508875.13,30.8162017,114.0927517,-33.7647006,-85
3410601.96,508875.91,30.8162133,114.0927598,-33.91203219,-85
3410603.23,508876.68,30.8162248,114.0927679,-34.05847433,-85
3410604.52,508877.45,30.8162364,114.092776,-34.20620362,-85
3410605.82,508878.22,30.8162481,114.092784,-34.35533205,-85
3410607.09,508878.99,30.8162596,114.0927921,-34.50545712,-85
3410608.37,508879.76,30.8162711,114.0928001,-34.65729858,-85
3410609.65,508880.52,30.8162827,114.0928081,-34.80896232,-85
3410610.94,508881.28,30.8162943,114.092816,-34.96216035,-85
3410612.24,508882.04,30.816306,114.092824,-35.11699051,-85
3410613.54,508882.79,30.8163177,114.0928318,-35.2716888,-85
3410616.15,508884.31,30.8163413,114.0928477,-35.59076855,-85
3410617.44,508885.06,30.8163529,114.0928556,-35.7515258,-85
3410618.73,508885.82,30.8163645,114.0928636,-35.91638615,-85
3410620.01,508886.57,30.8163761,114.0928714,-36.08193123,-85
3410621.29,508887.32,30.8163876,114.0928793,-36.25077337,-85
3410622.59,508888.08,30.8163993,114.0928872,-36.42573131,-85
3410623.89,508888.83,30.816411,114.0928951,-36.60228501,-85
3410625.17,508889.59,30.8164226,114.092903,-36.78369432,-85
3410626.46,508890.33,30.8164342,114.0929108,-36.96527844,-85
3410627.76,508891.09,30.8164459,114.0929187,-37.15585626,-85
3410629.05,508891.84,30.8164576,114.0929266,-37.34919945,-85
3410630.34,508892.61,30.8164692,114.0929346,-37.55157567,-85
3410631.63,508893.37,30.8164808,114.0929426,-37.75690015,-85
3410632.93,508894.14,30.8164925,114.0929506,-37.96937437,-85
3410634.22,508894.9,30.8165042,114.0929586,-38.18368761,-85
3410635.53,508895.67,30.816516,114.0929666,-38.40562273,-85
3410636.83,508896.43,30.8165277,114.0929746,-38.63048974,-85
3410638.14,508897.19,30.8165395,114.0929825,-38.86110429,-85
3410639.44,508897.94,30.8165512,114.0929904,-39.09393177,-85
3410640.75,508898.7,30.816563,114.0929983,-39.33349968,-85
3410642.03,508899.46,30.8165746,114.0930063,-39.57574674,-85
3410643.33,508900.21,30.8165863,114.0930142,-39.82117117,-85
3410644.62,508900.98,30.8165979,114.0930222,-40.07597163,-85
3410645.93,508901.73,30.8166097,114.0930301,-40.33102664,-85
3410647.22,508902.5,30.8166214,114.0930381,-40.59326212,-85
3410648.52,508903.25,30.8166331,114.093046,-40.8540819,-85
3410649.82,508904.02,30.8166448,114.093054,-41.12500686,-85
3410651.12,508904.77,30.8166565,114.0930619,-41.39512426,-85
3410652.41,508905.53,30.8166682,114.0930698,-41.67140294,-85
3410653.71,508906.29,30.8166799,114.0930778,-41.95018065,-85
3410655.02,508907.05,30.8166917,114.0930857,-42.23128328,-85
3410656.33,508907.8,30.8167035,114.0930936,-42.51163642,-85
3410657.63,508908.56,30.8167152,114.0931015,-42.79671193,-85
3410658.93,508909.3,30.8167269,114.0931093,-43.07763584,-85
3410660.22,508910.07,30.8167386,114.0931173,-43.36807201,-85
3410661.51,508910.83,30.8167502,114.0931253,-43.65614741,-85
3410662.81,508911.58,30.8167619,114.0931332,-43.94161967,-85
3410664.11,508912.34,30.8167736,114.0931411,-44.22953458,-85
3410665.39,508913.09,30.8167852,114.093149,-44.51233635,-85
3410666.68,508913.84,30.8167968,114.0931568,-44.79382612,-85
3410667.94,508914.57,30.8168082,114.0931644,-45.06551582,-85
3410669.19,508915.29,30.8168194,114.093172,-45.33080947,-85
3410670.41,508916.0,30.8168304,114.0931794,-45.588211,-85
3410671.58,508916.71,30.816841,114.0931868,-45.84040379,-85
3410672.74,508917.39,30.8168514,114.093194,-46.07783129,-85
3410673.87,508918.03,30.8168616,114.0932007,-46.29637995,-85
3410674.98,508918.66,30.8168716,114.0932072,-46.50577772,-85
3410677.13,508919.86,30.816891,114.0932198,-46.88760371,-85
3410678.13,508920.43,30.8169,114.0932258,-47.06079275,-85
3410679.08,508921.02,30.8169086,114.0932319,-47.235373,-85
3410679.99,508921.59,30.8169168,114.0932379,-47.3986062,-85
3410680.87,508922.17,30.8169247,114.093244,-47.56076864,-85
3410681.7,508922.74,30.8169322,114.0932499,-47.7165474,-85
3410682.5,508923.29,30.8169394,114.0932557,-47.86241824,-85
3410683.28,508923.82,30.8169465,114.0932612,-47.99909018,-85
3410684.05,508924.28,30.8169534,114.0932661,-48.10977011,-85
3410684.78,508924.68,30.81696,114.0932702,-48.19927611,-85
3410685.47,508925.05,30.8169662,114.0932741,-48.27775979,-85
3410686.11,508925.41,30.816972,114.0932779,-48.35277317,-85
3410686.7,508925.76,30.8169773,114.0932815,-48.42484039,-85
3410687.23,508926.09,30.8169821,114.093285,-48.4931174,-85
3410687.74,508926.41,30.8169867,114.0932884,-48.55891512,-85
3410688.21,508926.71,30.8169909,114.0932915,-48.62046673,-85
3410688.64,508926.96,30.8169948,114.0932941,-48.66804682,-85
3410689.04,508927.14,30.8169984,114.093296,-48.69458248,-85
3410689.38,508927.29,30.8170015,114.0932976,-48.71549833,-85
3410689.69,508927.4,30.8170043,114.0932987,-48.72538637,-85
3410689.95,508927.47,30.8170066,114.0932994,-48.726076,-85
3410690.16,508927.5,30.8170085,114.0932998,-48.71778454,-85
3410690.28,508927.49,30.8170096,114.0932997,-48.70417678,-85
3410690.38,508927.43,30.8170105,114.093299,-48.67610147,-85
3410690.48,508927.25,30.8170114,114.0932972,-48.60913914,-85
3410690.59,508927.0,30.8170124,114.0932945,-48.51830303,-85
3410690.73,508926.66,30.8170136,114.093291,-48.39518566,-85
3410690.89,508926.3,30.8170151,114.0932872,-48.26328297,-85
3410691.06,508925.9,30.8170166,114.0932831,-48.11690334,-85
3410691.23,508925.48,30.8170182,114.0932787,-47.96343293,-85
3410691.43,508925.05,30.81702,114.0932742,-47.80329629,-85
3410691.64,508924.56,30.8170219,114.0932691,-47.62179687,-85
3410691.91,508924.03,30.8170243,114.0932635,-47.42061013,-85
3410692.2,508923.44,30.8170269,114.0932574,-47.19708909,-85
3410692.53,508922.8,30.8170299,114.0932507,-46.95246775,-85
3410692.89,508922.11,30.8170332,114.0932435,-46.68614252,-85
3410693.27,508921.39,30.8170366,114.0932359,-46.40602371,-85
3410693.68,508920.61,30.8170403,114.0932278,-46.10173572,-85
3410694.1,508919.81,30.8170441,114.0932194,-45.7883763,-85
3410694.54,508918.96,30.8170481,114.0932106,-45.45511948,-85
3410695.01,508918.08,30.8170523,114.0932014,-45.10758429,-85
3410695.5,508917.16,30.8170567,114.0931918,-44.74386797,-85
3410695.99,508916.2,30.8170612,114.0931817,-44.36664547,-85
3410696.5,508915.21,30.8170658,114.0931714,-43.97739586,-85
3410697.03,508914.19,30.8170706,114.0931607,-43.57697829,-85
3410697.58,508913.14,30.8170755,114.0931498,-43.1640666,-85
3410698.12,508912.08,30.8170804,114.0931387,-42.74940457,-85
3410698.68,508911.0,30.8170855,114.0931274,-42.3271025,-85
3410699.26,508909.9,30.8170907,114.0931159,-41.89644591,-85
3410699.83,508908.79,30.8170959,114.0931043,-41.46437821,-85
3410700.41,508907.67,30.8171011,114.0930926,-41.02845121,-85
3410701.0,508906.54,30.8171064,114.0930808,-40.58988217,-85
3410701.56,508905.41,30.8171115,114.093069,-40.15756392,-85
3410702.13,508904.29,30.8171166,114.0930573,-39.7288499,-85
3410702.68,508903.18,30.8171216,114.0930457,-39.30738472,-85
3410703.24,508902.08,30.8171267,114.0930342,-38.89068872,-85
3410703.8,508900.99,30.8171317,114.0930228,-38.48072827,-85
3410704.34,508899.91,30.8171366,114.0930115,-38.0786737,-85
3410704.9,508898.85,30.8171417,114.0930005,-37.68198956,-85
3410705.42,508897.83,30.8171464,114.0929898,-37.30538656,-85
3410705.94,508896.83,30.8171511,114.0929794,-36.93707007,-85
3410706.45,508895.86,30.8171557,114.0929692,-36.58137721,-85
3410706.93,508894.92,30.81716,114.0929594,-36.24108313,-85
3410707.41,508894.01,30.8171643,114.0929499,-35.91217395,-85
3410707.84,508893.13,30.8171682,114.0929407,-35.60057207,-85
3410708.27,508892.27,30.8171721,114.0929317,-35.29692522,-85
3410708.68,508891.44,30.8171758,114.0929231,-35.00705813,-85
3410709.11,508890.64,30.8171797,114.0929147,-34.72579452,-85
3410709.53,508889.85,30.8171835,114.0929065,-34.4506995,-85
3410709.96,508889.1,30.8171874,114.0928986,-34.18766444,-85
3410710.37,508888.37,30.8171911,114.092891,-33.93458319,-85
3410710.75,508887.65,30.8171945,114.0928835,-33.6897664,-85
3410711.08,508886.94,30.8171975,114.0928761,-33.45571517,-85
3410711.37,508886.27,30.8172001,114.0928691,-33.23916603,-85
3410711.63,508885.66,30.8172025,114.0928627,-33.04396988,-85
3410711.86,508885.11,30.8172045,114.0928569,-32.86976832,-85
3410712.04,508884.62,30.8172062,114.0928518,-32.71851956,-85
3410712.19,508884.22,30.8172075,114.0928476,-32.59537197,-85
3410712.3,508883.87,30.8172085,114.092844,-32.49059069,-85
3410712.4,508883.58,30.8172094,114.092841,-32.40307612,-85
3410712.45,508883.34,30.8172099,114.0928385,-32.33467898,-85
3410712.44,508882.89,30.8172098,114.0928337,-32.21890319,-85
3410712.39,508882.67,30.8172093,114.0928314,-32.16766828,-85
3410712.27,508882.48,30.8172083,114.0928295,-32.13225597,-85
3410712.1,508882.31,30.8172067,114.0928277,-32.10765975,-85
3410711.86,508882.15,30.8172046,114.092826,-32.09342835,-85
3410711.59,508882.0,30.8172021,114.0928244,-32.08496014,-85
3410711.25,508881.83,30.8171991,114.0928227,-32.07891754,-85
3410710.88,508881.66,30.8171957,114.0928209,-32.07581372,-85
3410710.46,508881.46,30.8171919,114.0928188,-32.06995075,-85
3410709.99,508881.22,30.8171877,114.0928163,-32.05862642,-85
3410709.48,508880.96,30.8171831,114.0928136,-32.04582418,-85
3410708.92,508880.68,30.8171781,114.0928106,-32.03249332,-85
3410708.34,508880.36,30.8171728,114.0928073,-32.0102147,-85
3410707.7,508880.02,30.8171671,114.0928037,-31.9882791,-85
3410707.04,508879.66,30.8171611,114.0927999,-31.96244052,-85
3410706.33,508879.26,30.8171547,114.0927958,-31.93049858,-85
3410705.59,508878.84,30.817148,114.0927914,-31.89485474,-85
3410704.81,508878.4,30.817141,114.0927868,-31.85656479,-85
3410704.0,508877.94,30.8171337,114.0927819,-31.81475009,-85
3410703.15,508877.45,30.817126,114.0927768,-31.76784798,-85
3410702.27,508876.93,30.8171181,114.0927714,-31.71490888,-85
3410700.41,508875.84,30.8171013,114.09276,-31.60267591,-85
3410699.43,508875.27,30.8170925,114.092754,-31.54342663,-85
3410698.42,508874.68,30.8170834,114.0927478,-31.48081544,-85
3410697.38,508874.07,30.817074,114.0927414,-31.41494232,-85
3410696.31,508873.45,30.8170644,114.0927349,-31.34822534,-85
3410695.22,508872.81,30.8170545,114.0927282,-31.27717368,-85
3410694.11,508872.16,30.8170445,114.0927214,-31.20396195,-85
3410692.96,508871.5,30.8170342,114.0927145,-31.13067369,-85
3410691.8,508870.82,30.8170237,114.0927074,-31.05275135,-85
3410690.62,508870.14,30.8170131,114.0927003,-30.9766567,-85
3410689.43,508869.44,30.8170023,114.092693,-30.89782606,-85
3410688.22,508868.73,30.8169914,114.0926856,-30.81744747,-85
3410686.97,508868.03,30.8169802,114.0926782,-30.74003662,-85
3410685.74,508867.31,30.8169691,114.0926707,-30.6541076,-85
3410684.49,508866.58,30.8169578,114.0926631,-30.56651011,-85
3410683.22,508865.86,30.8169464,114.0926555,-30.48374153,-85
3410681.96,508865.12,30.816935,114.0926478,-30.39766117,-85
3410680.68,508864.39,30.8169235,114.0926401,-30.31625307,-85
3410679.4,508863.64,30.8169119,114.0926323,-30.22933836,-85
3410678.12,508862.9,30.8169004,114.0926245,-30.14396689,-85
3410676.82,508862.15,30.8168887,114.0926167,-30.05852188,-85
3410675.54,508861.42,30.8168771,114.092609,-29.977597,-85
3410674.24,508860.66,30.8168654,114.0926011,-29.89210448,-85
3410672.95,508859.92,30.8168538,114.0925933,-29.80944719,-85
3410671.66,508859.16,30.8168421,114.0925854,-29.72228158,-85
3410670.35,508858.41,30.8168303,114.0925775,-29.64025389,-85
3410669.05,508857.64,30.8168186,114.0925695,-29.55540024,-85
3410667.75,508856.89,30.8168069,114.0925616,-29.47502917,-85
3410666.45,508856.12,30.8167952,114.0925536,-29.39074967,-85
3410665.14,508855.36,30.8167834,114.0925456,-29.30923868,-85
3410663.85,508854.59,30.8167717,114.0925376,-29.22648603,-85
3410662.55,508853.83,30.81676,114.0925296,-29.14670147,-85
3410661.24,508853.06,30.8167482,114.0925216,-29.06501534,-85
3410659.93,508852.29,30.8167364,114.0925135,-28.98373399,-85
3410658.63,508851.54,30.8167247,114.0925056,-28.90673956,-85
3410657.32,508850.77,30.8167129,114.0924976,-28.8271694,-85
3410656.0,508850.02,30.816701,114.0924897,-28.7509455,-85
3410654.7,508849.25,30.8166892,114.0924817,-28.66938873,-85
3410653.39,508848.5,30.8166774,114.0924738,-28.59260712,-85
3410652.08,508847.74,30.8166656,114.0924659,-28.51552962,-85
3410649.45,508846.22,30.8166419,114.09245,-28.36459042,-85
3410648.13,508845.47,30.81663,114.0924421,-28.29009054,-85
3410646.81,508844.7,30.8166181,114.0924341,-28.21163282,-85
3410645.5,508843.95,30.8166063,114.0924262,-28.13578561,-85
3410644.18,508843.18,30.8165944,114.0924182,-28.05740935,-85
3410642.87,508842.43,30.8165826,114.0924103,-27.98150577,-85
3410641.56,508841.67,30.8165708,114.0924024,-27.90299503,-85
3410640.24,508840.91,30.8165589,114.0923944,-27.82396523,-85
3410638.93,508840.16,30.8165471,114.0923865,-27.74525995,-85
3410636.33,508838.64,30.8165236,114.0923706,-27.58175194,-85
3410635.02,508837.88,30.8165118,114.0923627,-27.49867468,-85
3410633.71,508837.13,30.8165,114.0923548,-27.41558116,-85
3410632.4,508836.37,30.8164882,114.0923469,-27.32973298,-85
3410631.09,508835.63,30.8164764,114.0923391,-27.24629785,-85
3410629.79,508834.86,30.8164647,114.0923311,-27.15805748,-85
3410628.49,508834.1,30.8164529,114.0923231,-27.07129784,-85
3410627.19,508833.33,30.8164412,114.0923151,-26.98197242,-85
3410625.89,508832.56,30.8164295,114.092307,-26.89136383,-85
3410624.59,508831.79,30.8164178,114.0922989,-26.79966563,-85
3410623.29,508831.01,30.8164061,114.0922908,-26.70621608,-85
3410622.0,508830.24,30.8163944,114.0922827,-26.61414543,-85
3410620.7,508829.47,30.8163827,114.0922747,-26.52193858,-85
3410619.39,508828.7,30.8163709,114.0922666,-26.42890033,-85
3410618.09,508827.93,30.8163592,114.0922586,-26.33443875,-85
3410616.78,508827.18,30.8163474,114.0922507,-26.24214733,-85
3410615.47,508826.42,30.8163356,114.0922427,-26.14810253,-85
3410614.17,508825.65,30.8163238,114.0922347,-26.05143092,-85
3410612.85,508824.89,30.8163119,114.0922267,-25.95477071,-85
3410611.54,508824.13,30.8163001,114.0922188,-25.85641434,-85
3410610.23,508823.39,30.8162883,114.092211,-25.76022273,-85
3410608.91,508822.63,30.8162764,114.0922031,-25.6609811,-85
3410606.3,508821.13,30.8162529,114.0921874,-25.46313189,-85
3410604.99,508820.38,30.8162411,114.0921795,-25.36283216,-85
3410603.68,508819.62,30.8162293,114.0921716,-25.26059906,-85
3410602.38,508818.87,30.8162175,114.0921637,-25.15940825,-85
3410601.07,508818.11,30.8162057,114.0921558,-25.05656423,-85
3410599.77,508817.36,30.816194,114.0921479,-24.95478867,-85
3410598.46,508816.6,30.8161822,114.09214,-24.85145457,-85
3410597.15,508815.85,30.8161704,114.0921321,-24.74919062,-85
3410595.84,508815.09,30.8161586,114.0921242,-24.64522984,-85
3410594.54,508814.34,30.8161469,114.0921163,-24.54207275,-85
3410593.24,508813.57,30.8161351,114.0921083,-24.43609135,-85
3410591.94,508812.82,30.8161234,114.0921004,-24.33270761,-85
3410590.64,508812.05,30.8161117,114.0920924,-24.22670133,-85
3410589.33,508811.28,30.8160999,114.0920843,-24.12052621,-85
3410588.03,508810.52,30.8160882,114.0920764,-24.01572376,-85
3410586.75,508809.75,30.8160766,114.0920683,-23.91001298,-85
3410585.44,508808.99,30.8160648,114.0920603,-23.80558189,-85
3410584.14,508808.22,30.8160531,114.0920523,-23.70047438,-85
3410582.82,508807.47,30.8160412,114.0920444,-23.59825269,-85
3410581.5,508806.73,30.8160293,114.0920367,-23.49804795,-85
3410580.18,508806.01,30.8160174,114.0920291,-23.40109812,-85
3410578.85,508805.28,30.8160054,114.0920215,-23.30373106,-85
3410576.2,508803.81,30.8159815,114.0920061,-23.11088887,-85
3410574.89,508803.08,30.8159697,114.0919985,-23.01663397,-85
3410573.57,508802.35,30.8159578,114.0919908,-22.923051,-85
3410572.26,508801.6,30.815946,114.091983,-22.82783681,-85
3410570.95,508800.85,30.8159342,114.0919751,-22.73296582,-85
3410569.64,508800.1,30.8159224,114.0919673,-22.6384653,-85
3410568.33,508799.35,30.8159106,114.0919594,-22.54429389,-85
3410567.03,508798.58,30.8158988,114.0919514,-22.44789073,-85
3410565.73,508797.82,30.8158871,114.0919434,-22.3520391,-85
3410564.43,508797.05,30.8158754,114.0919354,-22.25454439,-85
3410563.13,508796.29,30.8158637,114.0919274,-22.15755175,-85
3410561.83,508795.52,30.815852,114.0919194,-22.05863611,-85
3410560.53,508794.76,30.8158402,114.0919114,-21.95966037,-85
3410559.22,508794.0,30.8158284,114.0919035,-21.85910773,-85
3410557.92,508793.24,30.8158167,114.0918955,-21.75772748,-85
3410556.62,508792.48,30.815805,114.0918875,-21.65536747,-85
3410555.31,508791.71,30.8157932,114.0918795,-21.55064321,-85
3410554.0,508790.95,30.8157814,114.0918715,-21.44546619,-85
3410552.71,508790.18,30.8157697,114.0918635,-21.33801837,-85
3410551.4,508789.43,30.8157579,114.0918556,-21.23088112,-85
3410550.1,508788.67,30.8157462,114.0918477,-21.12145036,-85
3410548.79,508787.92,30.8157344,114.0918398,-21.01146616,-85
3410547.49,508787.15,30.8157227,114.0918318,-20.89808113,-85
3410546.18,508786.4,30.8157109,114.0918239,-20.78509146,-85
3410544.87,508785.62,30.8156991,114.0918158,-20.66733248,-85
3410543.58,508784.88,30.8156874,114.091808,-20.55287318,-85
3410542.27,508784.11,30.8156756,114.0918,-20.43314743,-85
3410540.97,508783.35,30.8156639,114.091792,-20.31342062,-85
3410539.65,508782.6,30.815652,114.0917841,-20.19286844,-85
3410538.34,508781.84,30.8156402,114.0917762,-20.07036293,-85
3410537.03,508781.09,30.8156284,114.0917683,-19.94795301,-85
3410535.72,508780.34,30.8156166,114.0917605,-19.82467046,-85
3410534.42,508779.6,30.8156048,114.0917528,-19.70210479,-85
3410533.1,508778.85,30.8155929,114.0917449,-19.57742368,-85
3410531.79,508778.1,30.8155811,114.0917371,-19.45303937,-85
3410530.48,508777.36,30.8155693,114.0917293,-19.32984169,-85
3410527.85,508775.85,30.8155456,114.0917135,-19.08089909,-85
3410526.54,508775.1,30.8155338,114.0917057,-18.95821412,-85
3410525.23,508774.35,30.815522,114.0916978,-18.83704054,-85
3410523.92,508773.6,30.8155102,114.09169,-18.71697327,-85
3410522.61,508772.85,30.8154984,114.0916821,-18.59752551,-85
3410521.3,508772.11,30.8154866,114.0916744,-18.48023581,-85
3410520.01,508771.37,30.8154749,114.0916666,-18.36501369,-85
3410518.69,508770.61,30.815463,114.0916587,-18.24817381,-85
3410517.39,508769.87,30.8154513,114.0916509,-18.13477165,-85
3410516.09,508769.12,30.8154396,114.0916431,-18.02062701,-85
3410514.78,508768.37,30.8154278,114.0916352,-17.90725393,-85
3410513.48,508767.61,30.8154161,114.0916273,-17.79408191,-85
3410512.18,508766.86,30.8154043,114.0916194,-17.68217088,-85
3410510.88,508766.11,30.8153926,114.0916116,-17.5701061,-85
3410509.56,508765.36,30.8153807,114.0916037,-17.45711033,-85
3410508.26,508764.61,30.815369,114.0915959,-17.34427695,-85
3410506.95,508763.86,30.8153572,114.091588,-17.23046011,-85
3410505.64,508763.1,30.8153454,114.0915801,-17.11463793,-85
3410504.33,508762.34,30.8153336,114.0915721,-16.99739207,-85
3410503.04,508761.58,30.8153219,114.0915642,-16.87921171,-85
3410501.72,508760.82,30.81531,114.0915562,-16.75801391,-85
3410500.42,508760.06,30.8152983,114.0915483,-16.6353428,-85
3410499.1,508759.3,30.8152864,114.0915403,-16.50931886,-85
3410497.8,508758.55,30.8152747,114.0915324,-16.3826458,-85
3410496.5,508757.79,30.815263,114.0915245,-16.25276568,-85
3410495.19,508757.04,30.8152512,114.0915166,-16.12123357,-85
3410493.89,508756.28,30.8152394,114.0915087,-15.98733173,-85
3410491.27,508754.77,30.8152158,114.0914929,-15.7145808,-85
3410489.95,508754.03,30.8152039,114.0914851,-15.57771567,-85
3410488.64,508753.27,30.8151921,114.0914772,-15.43942323,-85
3410487.33,508752.52,30.8151803,114.0914693,-15.30260281,-85
3410486.03,508751.76,30.8151686,114.0914614,-15.16631512,-85
3410484.72,508751.01,30.8151568,114.0914535,-15.0320022,-85
3410483.4,508750.25,30.8151449,114.0914456,-14.89850644,-85
3410482.09,508749.49,30.8151331,114.0914376,-14.76897118,-85
3410480.8,508748.72,30.8151214,114.0914296,-14.64292041,-85
3410479.49,508747.97,30.8151096,114.0914217,-14.52029483,-85
3410476.88,508746.45,30.8150861,114.0914058,-14.2859758,-85
3410475.57,508745.69,30.8150743,114.0913979,-14.17460407,-85
3410474.27,508744.93,30.8150626,114.0913899,-14.06723987,-85
3410472.97,508744.17,30.8150508,114.091382,-13.96380119,-85
3410471.67,508743.41,30.8150391,114.091374,-13.86462793,-85
3410470.36,508742.64,30.8150273,114.091366,-13.76814437,-85
3410469.05,508741.89,30.8150155,114.0913581,-13.6768369,-85
3410467.75,508741.13,30.8150038,114.0913501,-13.58760782,-85
3410466.46,508740.37,30.8149921,114.0913422,-13.50042161,-85
3410465.15,508739.62,30.8149803,114.0913343,-13.41556782,-85
3410463.85,508738.85,30.8149686,114.0913263,-13.33117099,-85
3410462.54,508738.1,30.8149568,114.0913184,-13.24909382,-85
3410461.23,508737.34,30.814945,114.0913105,-13.16655572,-85
3410459.93,508736.58,30.8149333,114.0913025,-13.08416217,-85
3410458.64,508735.81,30.8149216,114.0912945,-13.0012111,-85
3410457.34,508735.05,30.8149099,114.0912865,-12.91895249,-85
3410456.04,508734.28,30.8148982,114.0912785,-12.83569404,-85
3410454.73,508733.52,30.8148864,114.0912705,-12.75266003,-85
3410453.42,508732.76,30.8148746,114.0912626,-12.66950519,-85
3410452.12,508732.0,30.8148629,114.0912546,-12.58699631,-85
3410450.82,508731.24,30.8148511,114.0912466,-12.50530179,-85
3410449.53,508730.48,30.8148395,114.0912387,-12.42424861,-85
3410448.23,508729.72,30.8148278,114.0912307,-12.3438077,-85
3410446.93,508728.93,30.8148161,114.0912225,-12.26227532,-85
3410445.65,508728.14,30.8148045,114.0912142,-12.18291676,-85
3410444.36,508727.34,30.8147929,114.0912058,-12.1045187,-85
3410443.07,508726.53,30.8147813,114.0911974,-12.02690919,-85
3410441.8,508725.74,30.8147698,114.0911891,-11.95271776,-85
3410440.52,508724.95,30.8147583,114.0911808,-11.88020992,-85
3410439.22,508724.15,30.8147466,114.0911725,-11.80821333,-85
3410437.94,508723.37,30.814735,114.0911643,-11.73897028,-85
3410436.65,508722.6,30.8147234,114.0911562,-11.67130811,-85
3410435.35,508721.83,30.8147117,114.0911482,-11.60444385,-85
3410434.06,508721.08,30.8147,114.0911403,-11.53985456,-85
3410432.77,508720.32,30.8146884,114.0911324,-11.47526689,-85
3410431.47,508719.58,30.8146767,114.0911246,-11.41270178,-85
3410430.17,508718.82,30.814665,114.0911167,-11.34945554,-85
3410428.86,508718.08,30.8146532,114.0911089,-11.2883036,-85
3410427.56,508717.32,30.8146414,114.091101,-11.22680978,-85
3410426.25,508716.58,30.8146296,114.0910932,-11.16797333,-85
3410424.94,508715.82,30.8146178,114.0910853,-11.10920379,-85
3410423.64,508715.08,30.8146061,114.0910775,-11.0529903,-85
3410422.32,508714.32,30.8145942,114.0910696,-10.99659384,-85
3410421.02,508713.58,30.8145825,114.0910618,-10.94316304,-85
3410419.71,508712.82,30.8145707,114.0910539,-10.89042594,-85
3410418.42,508712.08,30.814559,114.0910461,-10.8406655,-85
3410415.81,508710.57,30.8145355,114.0910303,-10.74253682,-85
3410414.5,508709.8,30.8145237,114.0910223,-10.69542738,-85
3410413.19,508709.05,30.8145119,114.0910144,-10.65122088,-85
3410411.89,508708.28,30.8145002,114.0910064,-10.60671372,-85
3410410.6,508707.52,30.8144885,114.0909984,-10.56388914,-85
3410409.29,508706.76,30.8144767,114.0909905,-10.52244805,-85
3410407.99,508706.01,30.814465,114.0909826,-10.48296854,-85
3410406.69,508705.25,30.8144533,114.0909747,-10.44344594,-85
3410405.39,508704.49,30.8144416,114.0909667,-10.40415921,-85
3410404.1,508703.73,30.8144299,114.0909588,-10.36486914,-85
3410402.82,508702.95,30.8144184,114.0909506,-10.32456383,-85
3410401.54,508702.15,30.8144069,114.0909422,-10.28326726,-85
3410400.28,508701.35,30.8143955,114.0909338,-10.24179435,-85
3410399.02,508700.54,30.8143841,114.0909254,-10.19917674,-85
3410397.75,508699.74,30.8143727,114.090917,-10.15602401,-85
3410396.48,508698.95,30.8143612,114.0909087,-10.11218071,-85
3410395.2,508698.16,30.8143497,114.0909005,-10.06701658,-85
3410393.91,508697.38,30.8143381,114.0908923,-10.02115856,-85
3410392.62,508696.6,30.8143264,114.0908841,-9.973817337,-85
3410391.32,508695.82,30.8143147,114.090876,-9.924684412,-85
3410390.01,508695.06,30.8143029,114.090868,-9.874836203,-85
3410388.71,508694.3,30.8142912,114.0908601,-9.82351457,-85
3410387.41,508693.56,30.8142795,114.0908523,-9.772156538,-85
3410386.1,508692.8,30.8142677,114.0908444,-9.718215031,-85
3410384.81,508692.06,30.814256,114.0908366,-9.664149672,-85
3410383.5,508691.3,30.8142442,114.0908287,-9.607548929,-85
3410380.88,508689.8,30.8142206,114.090813,-9.493655283,-85
3410379.57,508689.06,30.8142088,114.0908052,-9.436627565,-85
