X,Y,Latitude,Longitude,z,dT
3406088.94,508831.29,30.7755067,114.0922546,-85,0.829033678
3406087.8,508830.62,30.7754964,114.0922476,-85,0.820956589
3406086.67,508829.97,30.7754863,114.0922408,-85,0.810179248
3406085.59,508829.33,30.7754765,114.0922341,-85,0.798357981
3406084.52,508828.7,30.7754669,114.0922276,-85,0.785168649
3406083.52,508828.09,30.7754579,114.0922212,-85,0.772073574
3406082.55,508827.52,30.7754491,114.0922152,-85,0.757520243
3406081.57,508826.99,30.7754403,114.0922097,-85,0.740942256
3406080.57,508826.49,30.7754313,114.0922044,-85,0.722591193
3406079.59,508826.03,30.7754224,114.0921996,-85,0.703679772
3406078.63,508825.62,30.7754138,114.0921953,-85,0.684281377
3406077.69,508825.25,30.7754053,114.0921915,-85,0.66455883
3406076.73,508824.96,30.7753966,114.0921884,-85,0.643334359
3406075.92,508824.63,30.7753893,114.092185,-85,0.626076434
3406075.26,508824.21,30.7753834,114.0921806,-85,0.613278931
3406074.71,508823.73,30.7753784,114.0921756,-85,0.603658167
3406074.25,508823.25,30.7753743,114.0921705,-85,0.59615939
3406073.84,508822.8,30.7753706,114.0921658,-85,0.589561888
3406073.46,508822.41,30.7753672,114.0921618,-85,0.583193609
3406073.08,508822.08,30.7753637,114.0921583,-85,0.576375764
3406072.71,508821.75,30.7753604,114.0921549,-85,0.569801549
3406072.36,508821.52,30.7753572,114.0921524,-85,0.5630402
3406072.03,508821.34,30.7753543,114.0921506,-85,0.556452452
3406071.74,508821.14,30.7753517,114.0921485,-85,0.550974026
3406071.55,508820.86,30.7753499,114.0921455,-85,0.548366429
3406071.48,508820.48,30.7753493,114.0921416,-85,0.5491043
3406071.51,508820.09,30.7753496,114.0921375,-85,0.552159069
3406071.58,508819.72,30.7753502,114.0921336,-85,0.555960873
3406071.67,508819.38,30.775351,114.0921301,-85,0.559988687
3406071.79,508819.06,30.7753521,114.0921267,-85,0.564531491
3406071.95,508818.73,30.7753536,114.0921233,-85,0.569989224
3406072.16,508818.4,30.7753555,114.0921198,-85,0.576535022
3406072.44,508818.01,30.775358,114.0921158,-85,0.584932784
3406072.78,508817.6,30.7753611,114.0921115,-85,0.594735404
3406073.15,508817.13,30.7753644,114.0921066,-85,0.605444582
3406073.53,508816.61,30.7753678,114.0921012,-85,0.616504408
3406073.91,508816.06,30.7753713,114.0920954,-85,0.627546015
3406074.32,508815.45,30.775375,114.0920891,-85,0.639350134
3406074.74,508814.81,30.7753788,114.0920824,-85,0.651285625
3406075.19,508814.13,30.7753828,114.0920753,-85,0.663781315
3406075.63,508813.41,30.7753868,114.0920678,-85,0.675893049
3406076.07,508812.64,30.7753908,114.0920597,-85,0.68777442
3406076.55,508811.82,30.7753951,114.0920512,-85,0.700209386
3406077.04,508810.96,30.7753995,114.0920422,-85,0.712506928
3406077.57,508810.07,30.7754043,114.0920329,-85,0.725065658
3406078.11,508809.15,30.7754092,114.0920233,-85,0.737103686
3406078.67,508808.19,30.7754143,114.0920133,-85,0.748534759
3406079.26,508807.23,30.7754196,114.0920032,-85,0.759473519
3406079.84,508806.24,30.7754248,114.0919929,-85,0.769328511
3406080.4,508805.18,30.7754299,114.0919818,-85,0.778146844
3406080.98,508804.09,30.7754351,114.0919704,-85,0.786579419
3406081.56,508802.99,30.7754404,114.091959,-85,0.793888661
3406082.21,508801.89,30.7754462,114.0919475,-85,0.800241593
3406082.87,508800.78,30.7754522,114.0919359,-85,0.805129091
3406083.55,508799.68,30.7754583,114.0919244,-85,0.808916235
3406084.22,508798.57,30.7754644,114.0919128,-85,0.811446564
3406084.9,508797.48,30.7754705,114.0919014,-85,0.812929514
3406085.56,508796.41,30.7754765,114.0918903,-85,0.81329299
3406086.23,508795.36,30.7754825,114.0918793,-85,0.812675421
3406086.87,508794.32,30.7754883,114.0918684,-85,0.811144531
3406087.49,508793.3,30.7754939,114.0918578,-85,0.808953371
3406088.09,508792.3,30.7754993,114.0918473,-85,0.805907741
3406088.67,508791.31,30.7755046,114.091837,-85,0.801923025
3406089.24,508790.34,30.7755097,114.0918269,-85,0.797320026
3406089.79,508789.4,30.7755147,114.0918171,-85,0.792995909
3406090.33,508788.47,30.7755196,114.0918074,-85,0.788687991
3406090.9,508787.5,30.7755247,114.0917972,-85,0.783972142
3406091.45,508786.51,30.7755297,114.0917869,-85,0.779028874
3406091.98,508785.56,30.7755345,114.091777,-85,0.773967651
3406092.51,508784.65,30.7755393,114.0917675,-85,0.768786464
3406092.99,508783.78,30.7755436,114.0917584,-85,0.763940196
3406093.43,508782.98,30.7755476,114.09175,-85,0.759570272
3406093.83,508782.22,30.7755512,114.0917421,-85,0.755622752
3406094.17,508781.51,30.7755543,114.0917347,-85,0.752272106
3406094.49,508780.85,30.7755572,114.0917278,-85,0.749323291
3406094.77,508780.26,30.7755597,114.0917216,-85,0.746826148
3406095.03,508779.73,30.775562,114.0917161,-85,0.744591414
3406095.24,508779.25,30.7755639,114.0917111,-85,0.742814215
3406095.45,508778.84,30.7755658,114.0917068,-85,0.741108757
3406095.62,508778.51,30.7755674,114.0917033,-85,0.739755275
3406095.81,508778.24,30.7755691,114.0917005,-85,0.738281811
3406095.98,508778.04,30.7755706,114.0916984,-85,0.736982679
3406096.14,508777.89,30.7755721,114.0916969,-85,0.7357872
3406096.3,508777.79,30.7755735,114.0916958,-85,0.734584133
3406096.45,508777.73,30.7755749,114.0916952,-85,0.733444127
3406096.63,508777.73,30.7755765,114.0916952,-85,0.732042394
3406096.81,508777.76,30.7755781,114.0916955,-85,0.730600783
3406097,508777.81,30.7755798,114.0916961,-85,0.729032882
3406097.23,508777.93,30.7755819,114.0916973,-85,0.727036245
3406097.49,508778.09,30.7755842,114.091699,-85,0.724662307
3406097.8,508778.25,30.775587,114.0917007,-85,0.721734082
3406098.15,508778.45,30.7755902,114.0917027,-85,0.718252587
3406098.55,508778.68,30.7755938,114.0917051,-85,0.714085656
3406098.99,508778.9,30.7755978,114.0917074,-85,0.709355554
3406099.47,508779.15,30.7756021,114.0917101,-85,0.703973459
3406099.98,508779.44,30.7756067,114.0917131,-85,0.698009356
3406100.51,508779.75,30.7756115,114.0917163,-85,0.691692316
3406101.09,508780.06,30.7756167,114.0917196,-85,0.684760069
3406101.69,508780.41,30.7756221,114.0917233,-85,0.677501608
3406102.32,508780.78,30.7756278,114.0917271,-85,0.669952606
3406102.99,508781.15,30.7756338,114.091731,-85,0.662166388
3406103.69,508781.55,30.7756401,114.0917352,-85,0.654357306
3406104.42,508781.96,30.7756467,114.0917395,-85,0.646851372
3406105.16,508782.39,30.7756534,114.091744,-85,0.639948653
3406105.94,508782.83,30.7756604,114.0917486,-85,0.633520879
3406106.78,508783.27,30.775668,114.0917532,-85,0.627486257
3406107.67,508783.71,30.775676,114.0917578,-85,0.622528272
3406108.57,508784.17,30.7756841,114.0917626,-85,0.619309558
3406109.5,508784.66,30.7756925,114.0917677,-85,0.618112559
3406110.44,508785.18,30.775701,114.0917732,-85,0.618735294
3406111.38,508785.73,30.7757095,114.0917789,-85,0.620780534
3406112.34,508786.3,30.7757181,114.0917849,-85,0.624506854
3406113.3,508786.91,30.7757268,114.0917912,-85,0.630240735
3406114.29,508787.53,30.7757357,114.0917977,-85,0.638342181
3406115.3,508788.16,30.7757448,114.0918043,-85,0.6486539
3406116.33,508788.79,30.7757541,114.0918109,-85,0.660911945
3406117.4,508789.44,30.7757637,114.0918177,-85,0.675154226
3406118.48,508790.08,30.7757735,114.0918244,-85,0.690890854
3406119.6,508790.74,30.7757836,114.0918313,-85,0.708260462
3406120.73,508791.4,30.7757938,114.0918382,-85,0.726622244
3406121.9,508792.07,30.7758043,114.0918452,-85,0.746160563
3406123.07,508792.75,30.7758149,114.0918523,-85,0.76570513
3406124.25,508793.44,30.7758255,114.0918596,-85,0.784799682
3406125.45,508794.14,30.7758363,114.0918669,-85,0.803283933
3406126.64,508794.86,30.775847,114.0918744,-85,0.820463529
3406127.86,508795.59,30.775858,114.091882,-85,0.836506384
3406129.09,508796.31,30.7758691,114.0918896,-85,0.850908536
3406130.33,508797.05,30.7758803,114.0918973,-85,0.863475677
3406131.59,508797.79,30.7758917,114.0919051,-85,0.874063773
3406132.88,508798.55,30.7759033,114.091913,-85,0.88267048
3406134.17,508799.3,30.7759149,114.0919209,-85,0.888868856
3406135.49,508800.07,30.7759268,114.0919289,-85,0.892577525
3406136.81,508800.83,30.7759387,114.0919369,-85,0.894192357
3406138.13,508801.61,30.7759506,114.091945,-85,0.893909712
3406139.47,508802.38,30.7759627,114.0919531,-85,0.892036629
3406140.8,508803.14,30.7759747,114.091961,-85,0.888446953
3406142.12,508803.9,30.7759866,114.091969,-85,0.883003454
3406143.44,508804.66,30.7759985,114.0919769,-85,0.875998392
3406144.75,508805.41,30.7760103,114.0919848,-85,0.867875891
3406146.07,508806.18,30.7760222,114.0919928,-85,0.858420678
3406147.39,508806.93,30.7760341,114.0920007,-85,0.848102947
3406148.7,508807.69,30.7760459,114.0920086,-85,0.836684923
3406149.99,508808.44,30.7760576,114.0920165,-85,0.824571125
3406151.3,508809.21,30.7760694,114.0920245,-85,0.811333985
3406152.61,508809.97,30.7760812,114.0920325,-85,0.797457306
3406153.91,508810.74,30.7760929,114.0920405,-85,0.782771982
3406155.22,508811.5,30.7761047,114.0920485,-85,0.767526465
3406156.52,508812.27,30.7761164,114.0920565,-85,0.751414312
3406157.81,508813.03,30.7761281,114.0920645,-85,0.734774023
3406159.12,508813.81,30.7761399,114.0920726,-85,0.717234336
3406160.42,508814.57,30.7761516,114.0920806,-85,0.699575214
3406161.73,508815.33,30.7761634,114.0920886,-85,0.681369815
3406163.02,508816.1,30.776175,114.0920966,-85,0.662578837
3406164.3,508816.85,30.7761866,114.0921044,-85,0.643830941
3406165.58,508817.59,30.7761981,114.0921122,-85,0.625000996
3406166.84,508818.34,30.7762095,114.09212,-85,0.605836072
3406168.11,508819.07,30.7762209,114.0921277,-85,0.586887232
3406169.36,508819.79,30.7762322,114.0921352,-85,0.568193159
3406170.6,508820.51,30.7762434,114.0921427,-85,0.549557529
3406171.83,508821.21,30.7762545,114.0921501,-85,0.531463598
3406173.07,508821.91,30.7762656,114.0921574,-85,0.513631325
3406174.29,508822.62,30.7762766,114.0921648,-85,0.496132882
3406175.49,508823.32,30.7762875,114.0921721,-85,0.479406651
3406176.7,508824,30.7762984,114.0921793,-85,0.463536177
3406177.9,508824.69,30.7763092,114.0921865,-85,0.448024948
3406179.1,508825.38,30.77632,114.0921937,-85,0.433067486
3406180.29,508826.07,30.7763307,114.0922009,-85,0.41908598
3406181.47,508826.78,30.7763414,114.0922083,-85,0.405956394
3406182.65,508827.48,30.776352,114.0922157,-85,0.394259072
3406183.84,508828.18,30.7763627,114.092223,-85,0.383791659
3406185.02,508828.88,30.7763734,114.0922303,-85,0.374284495
3406186.2,508829.59,30.776384,114.0922377,-85,0.365647707
3406187.4,508830.3,30.7763948,114.0922452,-85,0.358131885
3406188.59,508831.02,30.7764056,114.0922527,-85,0.352034847
3406189.78,508831.74,30.7764163,114.0922602,-85,0.347310219
3406190.96,508832.46,30.7764269,114.0922677,-85,0.343518259
3406192.14,508833.16,30.7764376,114.0922751,-85,0.340813546
3406193.33,508833.86,30.7764483,114.0922824,-85,0.339530808
3406194.53,508834.55,30.7764591,114.0922896,-85,0.339486741
3406195.73,508835.25,30.7764699,114.0922969,-85,0.340178695
3406196.94,508835.95,30.7764808,114.0923043,-85,0.341564149
3406198.14,508836.65,30.7764917,114.0923116,-85,0.343480063
3406199.34,508837.35,30.7765025,114.0923189,-85,0.345926837
3406200.55,508838.05,30.7765134,114.0923262,-85,0.348853727
3406201.75,508838.75,30.7765242,114.0923336,-85,0.351764074
3406202.96,508839.46,30.7765351,114.092341,-85,0.35458155
3406204.16,508840.17,30.7765459,114.0923484,-85,0.357174393
3406205.34,508840.88,30.7765566,114.0923558,-85,0.359420125
3406206.53,508841.57,30.7765673,114.0923631,-85,0.361443967
3406207.73,508842.27,30.7765781,114.0923704,-85,0.362976889
3406208.92,508842.97,30.7765888,114.0923777,-85,0.363869979
3406210.11,508843.67,30.7765996,114.092385,-85,0.364092132
3406211.3,508844.38,30.7766103,114.0923924,-85,0.363556594
3406212.5,508845.07,30.7766211,114.0923997,-85,0.362388589
3406213.68,508845.76,30.7766318,114.0924069,-85,0.36042283
3406214.88,508846.45,30.7766426,114.0924141,-85,0.357720621
3406216.09,508847.14,30.7766535,114.0924213,-85,0.354286786
3406217.29,508847.84,30.7766643,114.0924286,-85,0.350102106
3406218.5,508848.53,30.7766752,114.0924359,-85,0.345329941
3406219.7,508849.23,30.776686,114.0924432,-85,0.33994652
3406220.91,508849.93,30.7766969,114.0924505,-85,0.334060129
3406222.09,508850.65,30.7767076,114.092458,-85,0.327712897
3406223.28,508851.37,30.7767183,114.0924656,-85,0.321157479
3406224.48,508852.09,30.7767291,114.0924731,-85,0.314552249
3406225.65,508852.83,30.7767397,114.0924808,-85,0.308002575
3406226.83,508853.57,30.7767503,114.0924886,-85,0.301682301
3406228.02,508854.31,30.776761,114.0924963,-85,0.295693998
3406229.19,508855.04,30.7767716,114.092504,-85,0.29024894
3406230.37,508855.78,30.7767822,114.0925117,-85,0.285331308
3406231.54,508856.51,30.7767928,114.0925193,-85,0.281288077
3406232.74,508857.22,30.7768036,114.0925268,-85,0.278198466
3406233.94,508857.94,30.7768144,114.0925343,-85,0.275927842
3406235.15,508858.66,30.7768253,114.0925418,-85,0.27453794
3406236.36,508859.36,30.7768362,114.0925491,-85,0.274040542
3406237.57,508860.06,30.7768471,114.0925565,-85,0.274235586
3406238.77,508860.77,30.776858,114.0925639,-85,0.27495545
3406239.98,508861.47,30.7768689,114.0925712,-85,0.276186235
3406241.2,508862.17,30.7768799,114.0925785,-85,0.277675479
3406242.42,508862.88,30.7768909,114.092586,-85,0.279215343
3406243.67,508863.59,30.7769021,114.0925934,-85,0.280776008
3406244.9,508864.3,30.7769132,114.0926008,-85,0.281882859
3406246.12,508865.01,30.7769242,114.0926083,-85,0.282283193
3406247.34,508865.73,30.7769352,114.0926158,-85,0.281670927
3406248.56,508866.45,30.7769462,114.0926233,-85,0.279955354
3406249.79,508867.17,30.7769573,114.0926309,-85,0.277156434
3406251.01,508867.89,30.7769683,114.0926384,-85,0.272841198
3406252.24,508868.63,30.7769794,114.0926461,-85,0.266494448
3406253.47,508869.35,30.7769905,114.0926537,-85,0.258165423
3406254.69,508870.07,30.7770015,114.0926612,-85,0.247924947
3406255.91,508870.8,30.7770125,114.0926688,-85,0.23582591
3406257.14,508871.53,30.7770236,114.0926765,-85,0.221117038
3406258.37,508872.26,30.7770347,114.0926841,-85,0.20343423
3406259.61,508873,30.7770458,114.0926918,-85,0.182848967
3406260.84,508873.73,30.7770569,114.0926995,-85,0.160034541
3406262.08,508874.46,30.7770681,114.0927071,-85,0.134719748
3406263.32,508875.19,30.7770793,114.0927147,-85,0.107119554
3406264.56,508875.93,30.7770905,114.0927225,-85,0.077183083
3406265.79,508876.68,30.7771016,114.0927303,-85,0.045333331
3406267.02,508877.44,30.7771126,114.0927383,-85,0.011959097
3406268.24,508878.2,30.7771236,114.0927462,-85,-0.022375016
3406269.43,508878.96,30.7771344,114.0927542,-85,-0.057098196
3406270.64,508879.73,30.7771453,114.0927622,-85,-0.092869625
3406271.83,508880.51,30.777156,114.0927704,-85,-0.128748123
3406273.03,508881.3,30.7771668,114.0927787,-85,-0.165016169
3406274.23,508882.08,30.7771776,114.0927868,-85,-0.200950759
3406275.43,508882.83,30.7771885,114.0927947,-85,-0.236205622
3406276.67,508883.59,30.7771996,114.0928026,-85,-0.272040607
3406277.91,508884.33,30.7772108,114.0928104,-85,-0.307137498
3406279.16,508885.07,30.7772221,114.0928181,-85,-0.341793487
3406280.43,508885.8,30.7772335,114.0928257,-85,-0.376076634
3406281.69,508886.51,30.7772449,114.0928332,-85,-0.409413295
3406282.97,508887.24,30.7772564,114.0928408,-85,-0.44285043
3406284.23,508887.97,30.7772678,114.0928484,-85,-0.475510175
3406285.48,508888.7,30.7772791,114.0928561,-85,-0.507680072
3406286.75,508889.44,30.7772905,114.0928638,-85,-0.540092506
3406288.01,508890.16,30.7773019,114.0928714,-85,-0.571991926
3406289.28,508890.89,30.7773133,114.092879,-85,-0.604267031
3406290.53,508891.63,30.7773246,114.0928867,-85,-0.636687495
3406291.78,508892.35,30.7773359,114.0928943,-85,-0.669267271
3406293.04,508893.07,30.7773472,114.0929018,-85,-0.702847414
3406294.29,508893.8,30.7773585,114.0929094,-85,-0.737419645
3406295.54,508894.52,30.7773698,114.092917,-85,-0.773020471
3406296.78,508895.24,30.7773809,114.0929245,-85,-0.809512761
3406298,508895.97,30.7773919,114.0929321,-85,-0.847021909
3406299.22,508896.69,30.7774029,114.0929397,-85,-0.885816493
3406300.41,508897.42,30.7774137,114.0929473,-85,-0.925827201
3406301.59,508898.13,30.7774243,114.0929547,-85,-0.96650585
3406302.78,508898.83,30.777435,114.092962,-85,-1.008315265
3406303.94,508899.51,30.7774455,114.0929692,-85,-1.049938699
3406305.09,508900.19,30.7774559,114.0929763,-85,-1.092205647
3406306.24,508900.87,30.7774662,114.0929834,-85,-1.134853849
3406307.37,508901.54,30.7774764,114.0929904,-85,-1.177052975
3406308.5,508902.22,30.7774866,114.0929975,-85,-1.219385715
3406309.62,508902.91,30.7774967,114.0930047,-85,-1.261229788
3406310.74,508903.59,30.7775068,114.0930118,-85,-1.30230361
3406311.85,508904.27,30.7775168,114.093019,-85,-1.3422242
3406312.97,508904.98,30.7775269,114.0930264,-85,-1.38184055
3406314.08,508905.7,30.7775369,114.0930339,-85,-1.420454147
3406315.19,508906.41,30.7775469,114.0930413,-85,-1.457885989
3406316.3,508907.12,30.7775569,114.0930488,-85,-1.494223187
3406317.41,508907.82,30.7775669,114.0930561,-85,-1.529124815
3406318.52,508908.51,30.7775769,114.0930633,-85,-1.56294186
3406319.64,508909.21,30.777587,114.0930706,-85,-1.596626148
3406320.77,508909.9,30.7775972,114.0930778,-85,-1.629604271
3406321.9,508910.58,30.7776074,114.093085,-85,-1.661838345
3406323.04,508911.26,30.7776177,114.0930921,-85,-1.694076689
3406324.18,508911.94,30.777628,114.0930992,-85,-1.726192954
3406325.34,508912.61,30.7776384,114.0931062,-85,-1.758445438
3406326.48,508913.29,30.7776487,114.0931133,-85,-1.790717585
3406327.62,508913.96,30.777659,114.0931203,-85,-1.822882218
3406328.78,508914.64,30.7776694,114.0931274,-85,-1.85562821
3406329.94,508915.31,30.7776799,114.0931344,-85,-1.888180852
3406331.11,508915.99,30.7776904,114.0931416,-85,-1.920909049
3406332.28,508916.67,30.777701,114.0931487,-85,-1.953175201
3406333.46,508917.35,30.7777116,114.0931558,-85,-1.985015495
3406334.63,508918.04,30.7777222,114.093163,-85,-2.015879989
3406335.81,508918.73,30.7777328,114.0931702,-85,-2.045985257
3406336.98,508919.44,30.7777434,114.0931776,-85,-2.075103576
3406338.17,508920.13,30.7777541,114.0931849,-85,-2.102426678
3406339.37,508920.83,30.7777649,114.0931922,-85,-2.128208105
3406340.56,508921.55,30.7777756,114.0931997,-85,-2.152593899
3406341.75,508922.26,30.7777864,114.0932071,-85,-2.174749561
3406342.96,508922.98,30.7777973,114.0932147,-85,-2.194166344
3406344.16,508923.71,30.7778081,114.0932223,-85,-2.21111047
3406345.37,508924.43,30.777819,114.0932298,-85,-2.226112408
3406346.59,508925.16,30.77783,114.0932375,-85,-2.238560765
3406347.82,508925.89,30.7778411,114.0932451,-85,-2.248320251
3406349.04,508926.62,30.7778521,114.0932528,-85,-2.255708962
